   136/499     13.7G   0.05862   0.09931  0.009219    0.1671        20       640    0.2871    0.4317    0.3238   0.09044   0.05679   0.06986   0.01201
   137/499     13.7G   0.05864   0.09981  0.009162    0.1676        25       640    0.2865    0.4277     0.323    0.0902   0.05678   0.06984   0.01206
   138/499     13.7G   0.05846   0.09883  0.009187    0.1665        13       640    0.2835    0.4299    0.3231   0.09043   0.05679   0.06986   0.01206
   139/499     13.7G   0.05861   0.09817  0.009049    0.1658        18       640    0.2769    0.4327    0.3208   0.08983   0.05684   0.06982   0.01218
   140/499     13.7G   0.05858   0.09862  0.009062    0.1663        26       640    0.2777    0.4312    0.3215   0.08995   0.05684   0.06983   0.01217
   141/499     13.7G   0.05853   0.09961  0.009022    0.1672        21       640    0.2866     0.422    0.3226   0.09023   0.05683   0.06982   0.01211
   142/499     13.7G   0.05858    0.1001  0.009417    0.1681        27       640    0.2846    0.4247    0.3232   0.09065   0.05682    0.0698    0.0121
   143/499     13.7G   0.05864   0.09914  0.009212     0.167        21       640    0.2838    0.4285    0.3235   0.09063   0.05683   0.06975   0.01203
   144/499     13.7G   0.05853   0.09951  0.009225    0.1673        30       640    0.2867    0.4241    0.3242    0.0909    0.0568   0.06971   0.01198
   145/499     13.7G   0.05854       0.1  0.009088    0.1676        16       640    0.2861    0.4256    0.3245   0.09099   0.05679   0.06966   0.01196
   146/499     13.7G   0.05853   0.09968  0.009164    0.1674        15       640    0.2798     0.436    0.3246   0.09101   0.05679   0.06963   0.01197
   147/499     13.7G   0.05846   0.09852  0.009237    0.1662        25       640    0.2881    0.4215     0.326   0.09137   0.05674   0.06962   0.01191
   148/499     13.7G    0.0588       0.1  0.009267    0.1681        35       640     0.289    0.4208    0.3267   0.09138   0.05674   0.06958   0.01191
   149/499     13.7G   0.05851    0.1006  0.009417    0.1685        16       640    0.2861    0.4253    0.3258   0.09125   0.05673   0.06959    0.0119
   150/499     13.7G   0.05848   0.09915  0.009093    0.1667        24       640    0.2907    0.4184    0.3258   0.09111   0.05673   0.06957   0.01194
   151/499     13.7G   0.05862    0.1005   0.00918    0.1683        31       640    0.2911    0.4205    0.3265    0.0915   0.05673   0.06955   0.01188
   152/499     13.7G   0.05838    0.1005   0.00912     0.168        34       640      0.29    0.4228    0.3263   0.09119   0.05672   0.06954   0.01185
   153/499     13.7G   0.05842   0.09905  0.008898    0.1664        25       640    0.2934    0.4203    0.3268   0.09122   0.05671   0.06951   0.01185
   154/499     13.7G   0.05848   0.09917   0.00908    0.1667        40       640    0.2924    0.4208    0.3269   0.09142   0.05674   0.06948   0.01185
   155/499     13.7G   0.05825   0.09917  0.009143    0.1666        24       640    0.2911    0.4209    0.3268   0.09129   0.05675   0.06948   0.01184
   156/499     13.7G   0.05832   0.09933  0.008927    0.1666        15       640    0.2888    0.4231    0.3264   0.09107   0.05674   0.06947   0.01184
   157/499     13.7G   0.05846   0.09972  0.009241    0.1674        20       640    0.2918    0.4195    0.3272   0.09163   0.05674   0.06948   0.01178
   158/499     13.7G   0.05854     0.101  0.009046    0.1686        45       640    0.2944    0.4184    0.3277   0.09173   0.05673   0.06946   0.01176
